model,threshold,num_agents,id_sim,efficiency,bounded_efficiency,inequality
FRA+Payoff+Attendance_downwards,0.875,8,b830cee8-cae3-11f0-b9e2-d094662e0881,0.5416666666666666,0.619047619047619,0.14880476182856897
FRA+Payoff+Attendance_downwards,0.875,8,b8a7bed6-cae3-11f0-b9e2-d094662e0881,0.5208333333333334,0.5952380952380952,0.08345229603962799
FRA+Payoff+Attendance_downwards,0.875,8,b91fc21e-cae3-11f0-b9e2-d094662e0881,0.6375,0.7285714285714285,0.11046438771106712
FRA+Payoff+Attendance_downwards,0.875,8,b996f640-cae3-11f0-b9e2-d094662e0881,0.3875,0.4428571428571429,0.120761472884912
FRA+Payoff+Attendance_downwards,0.875,8,ba0e2aee-cae3-11f0-b9e2-d094662e0881,0.425,0.4857142857142857,0.06606874726434099
FRA+Payoff+Attendance_downwards,0.875,8,ba8548f4-cae3-11f0-b9e2-d094662e0881,0.4625,0.5285714285714286,0.11330181634599501
FRA+Payoff+Attendance_downwards,0.875,8,bafd207c-cae3-11f0-b9e2-d094662e0881,0.6291666666666667,0.719047619047619,0.14302569421733008
FRA+Payoff+Attendance_downwards,0.875,8,bb74881a-cae3-11f0-b9e2-d094662e0881,0.6208333333333333,0.7095238095238096,0.10828753610730311
FRA+Payoff+Attendance_downwards,0.875,8,bbec00fc-cae3-11f0-b9e2-d094662e0881,0.43333333333333335,0.49523809523809526,0.08908708063747481
FRA+Payoff+Attendance_downwards,0.875,8,bc63378a-cae3-11f0-b9e2-d094662e0881,0.42083333333333334,0.48095238095238096,0.09584627241843022
FRA+Payoff+Attendance_downwards,0.875,8,bcdb860e-cae3-11f0-b9e2-d094662e0881,0.5791666666666667,0.661904761904762,0.0958462724184302
FRA+Payoff+Attendance_downwards,0.875,8,bd5357b0-cae3-11f0-b9e2-d094662e0881,0.49583333333333335,0.5666666666666667,0.07855338898249342
FRA+Payoff+Attendance_downwards,0.875,8,bdcbcc04-cae3-11f0-b9e2-d094662e0881,0.6458333333333334,0.7380952380952381,0.17084059218027767
FRA+Payoff+Attendance_downwards,0.875,8,be443c52-cae3-11f0-b9e2-d094662e0881,0.5333333333333333,0.6095238095238095,0.11683661091795518
FRA+Payoff+Attendance_downwards,0.875,8,bebcc3c0-cae3-11f0-b9e2-d094662e0881,0.425,0.4857142857142857,0.08309489698388166
FRA+Payoff+Attendance_downwards,0.875,8,bf3578ec-cae3-11f0-b9e2-d094662e0881,0.45,0.5142857142857143,0.10690449676496976
FRA+Payoff+Attendance_downwards,0.875,8,bfadcc34-cae3-11f0-b9e2-d094662e0881,0.5708333333333333,0.6523809523809524,0.15475274698179897
FRA+Payoff+Attendance_downwards,0.875,8,c0259a70-cae3-11f0-b9e2-d094662e0881,0.6375,0.7285714285714285,0.13851537075901701
FRA+Payoff+Attendance_downwards,0.875,8,c09e1392-cae3-11f0-b9e2-d094662e0881,0.6583333333333333,0.7523809523809524,0.10350983390135315
FRA+Payoff+Attendance_downwards,0.875,8,c116f1a4-cae3-11f0-b9e2-d094662e0881,0.475,0.5428571428571428,0.08683134537528794
FRA+Payoff+Attendance_only score,0.5,2,9ca20b6a-cae3-11f0-b9e2-d094662e0881,0.03,0.06,0.4384062043356595
FRA+Payoff+Attendance_only score,0.5,2,9ca77f14-cae3-11f0-b9e2-d094662e0881,0.15,0.3,0.014142135623730944
FRA+Payoff+Attendance_only score,0.5,2,9cace6d4-cae3-11f0-b9e2-d094662e0881,0.0,0.0,0.0565685424949238
FRA+Payoff+Attendance_only score,0.5,2,9cb25c04-cae3-11f0-b9e2-d094662e0881,0.09,0.18,0.43840620433565947
FRA+Payoff+Attendance_only score,0.5,2,9cb7d404-cae3-11f0-b9e2-d094662e0881,0.02,0.04,0.0565685424949238
FRA+Payoff+Attendance_only score,0.5,2,9cbd497a-cae3-11f0-b9e2-d094662e0881,0.1,0.2,0.1131370849898476
FRA+Payoff+Attendance_only score,0.5,2,9cc2cf08-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.042426406871192854
FRA+Payoff+Attendance_only score,0.5,2,9cc83ef2-cae3-11f0-b9e2-d094662e0881,-0.07,-0.14,0.12727922061357855
FRA+Payoff+Attendance_only score,0.5,2,9ccdb260-cae3-11f0-b9e2-d094662e0881,0.04,0.08,0.4808326112068523
FRA+Payoff+Attendance_only score,0.5,2,9cd32f88-cae3-11f0-b9e2-d094662e0881,-0.07,-0.14,0.07071067811865475
FRA+Payoff+Attendance_only score,0.5,2,9cd8a4a4-cae3-11f0-b9e2-d094662e0881,0.09,0.18,0.21213203435596426
FRA+Payoff+Attendance_only score,0.5,2,9cde2424-cae3-11f0-b9e2-d094662e0881,-0.08,-0.16,0.28284271247461906
FRA+Payoff+Attendance_only score,0.5,2,9ce3a598-cae3-11f0-b9e2-d094662e0881,0.03,0.06,0.3535533905932738
FRA+Payoff+Attendance_only score,0.5,2,9ce91d2a-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.3535533905932738
FRA+Payoff+Attendance_only score,0.5,2,9cee9430-cae3-11f0-b9e2-d094662e0881,0.16,0.32,0.05656854249492382
FRA+Payoff+Attendance_only score,0.5,2,9cf409ce-cae3-11f0-b9e2-d094662e0881,0.15,0.3,0.042426406871192854
FRA+Payoff+Attendance_only score,0.5,2,9cf98566-cae3-11f0-b9e2-d094662e0881,0.12,0.24,0.4808326112068524
FRA+Payoff+Attendance_only score,0.5,2,9cfef58c-cae3-11f0-b9e2-d094662e0881,0.12,0.24,0.08485281374238571
FRA+Payoff+Attendance_only score,0.5,2,9d046fda-cae3-11f0-b9e2-d094662e0881,0.02,0.04,0.28284271247461906
FRA+Payoff+Attendance_only score,0.5,2,9d09e7c6-cae3-11f0-b9e2-d094662e0881,-0.11,-0.22,0.07071067811865477
FRA+Payoff+Attendance_only score,0.5,2,9d0fc092-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.43840620433565947
FRA+Payoff+Attendance_only score,0.5,2,9d1540bc-cae3-11f0-b9e2-d094662e0881,-0.09,-0.18,0.09899494936611665
FRA+Payoff+Attendance_only score,0.5,2,9d1abce0-cae3-11f0-b9e2-d094662e0881,-0.09,-0.18,0.042426406871192854
FRA+Payoff+Attendance_only score,0.5,2,9d204426-cae3-11f0-b9e2-d094662e0881,0.0,0.0,0.08485281374238571
FRA+Payoff+Attendance_only score,0.5,2,9d25beb0-cae3-11f0-b9e2-d094662e0881,0.12,0.24,0.39597979746446665
FRA+Payoff+Attendance_only score,0.5,2,9d2b2fa8-cae3-11f0-b9e2-d094662e0881,0.03,0.06,0.01414213562373095
FRA+Payoff+Attendance_only score,0.5,2,9d309dbc-cae3-11f0-b9e2-d094662e0881,-0.04,-0.08,0.0565685424949238
FRA+Payoff+Attendance_only score,0.5,2,9d361472-cae3-11f0-b9e2-d094662e0881,-0.12,-0.24,0.11313708498984762
FRA+Payoff+Attendance_only score,0.5,2,9d3b9186-cae3-11f0-b9e2-d094662e0881,0.21,0.42,0.09899494936611666
FRA+Payoff+Attendance_only score,0.5,2,9d410c42-cae3-11f0-b9e2-d094662e0881,-0.08,-0.16,0.36769552621700474
FRA+Payoff+Attendance_only score,0.5,2,9d4685c8-cae3-11f0-b9e2-d094662e0881,0.1,0.2,0.08485281374238571
FRA+Payoff+Attendance_only score,0.5,2,9d4bfefe-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.29698484809834996
FRA+Payoff+Attendance_only score,0.5,2,9d517140-cae3-11f0-b9e2-d094662e0881,-0.16,-0.32,0.39597979746446665
FRA+Payoff+Attendance_only score,0.5,2,9d56e6d4-cae3-11f0-b9e2-d094662e0881,0.09,0.18,0.12727922061357855
FRA+Payoff+Attendance_only score,0.5,2,9d5c59e8-cae3-11f0-b9e2-d094662e0881,-0.14,-0.28,0.1414213562373095
FRA+Payoff+Attendance_only score,0.5,2,9d61d15c-cae3-11f0-b9e2-d094662e0881,0.12,0.24,0.4525483399593904
FRA+Payoff+Attendance_only score,0.5,2,9d6746c8-cae3-11f0-b9e2-d094662e0881,0.14,0.28,0.02828427124746191
FRA+Payoff+Attendance_only score,0.5,2,9d6cc152-cae3-11f0-b9e2-d094662e0881,-0.15,-0.3,0.042426406871192854
FRA+Payoff+Attendance_only score,0.5,2,9d723d80-cae3-11f0-b9e2-d094662e0881,0.05,0.1,0.49497474683058323
FRA+Payoff+Attendance_only score,0.5,2,9d77bf9e-cae3-11f0-b9e2-d094662e0881,0.1,0.2,0.33941125496954283
FRA+Payoff+Attendance_only score,0.5,2,9d7d34a6-cae3-11f0-b9e2-d094662e0881,0.12,0.24,0.5091168824543142
FRA+Payoff+Attendance_only score,0.5,2,9d82a7ec-cae3-11f0-b9e2-d094662e0881,-0.1,-0.2,0.33941125496954283
FRA+Payoff+Attendance_only score,0.5,2,9d881cfe-cae3-11f0-b9e2-d094662e0881,0.05,0.1,0.26870057685088805
FRA+Payoff+Attendance_only score,0.5,2,9d8d918e-cae3-11f0-b9e2-d094662e0881,-0.04,-0.08,0.14142135623730953
FRA+Payoff+Attendance_only score,0.5,2,9d92ff5c-cae3-11f0-b9e2-d094662e0881,0.02,0.04,0.42426406871192857
FRA+Payoff+Attendance_only score,0.5,2,9d987a2c-cae3-11f0-b9e2-d094662e0881,0.03,0.06,0.4666904755831213
FRA+Payoff+Attendance_only score,0.5,2,9d9df826-cae3-11f0-b9e2-d094662e0881,0.03,0.06,0.01414213562373095
FRA+Payoff+Attendance_only score,0.5,2,9da37292-cae3-11f0-b9e2-d094662e0881,0.13,0.26,0.4666904755831214
FRA+Payoff+Attendance_only score,0.5,2,9da8f136-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.12727922061357855
FRA+Payoff+Attendance_only score,0.5,2,9dae6594-cae3-11f0-b9e2-d094662e0881,0.03,0.06,0.18384776310850237
FRA+Payoff+Attendance_only score,0.5,2,9db3dd9e-cae3-11f0-b9e2-d094662e0881,0.02,0.04,0.0282842712474619
FRA+Payoff+Attendance_only score,0.5,2,9db95742-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.3818376618407357
FRA+Payoff+Attendance_only score,0.5,2,9dbecdee-cae3-11f0-b9e2-d094662e0881,0.13,0.26,0.09899494936611666
FRA+Payoff+Attendance_only score,0.5,2,9dc44f08-cae3-11f0-b9e2-d094662e0881,-0.02,-0.04,0.3111269837220809
FRA+Payoff+Attendance_only score,0.5,2,9dc9d2f2-cae3-11f0-b9e2-d094662e0881,0.09,0.18,0.21213203435596426
FRA+Payoff+Attendance_only score,0.5,2,9dcf50b0-cae3-11f0-b9e2-d094662e0881,0.17,0.34,0.042426406871192854
FRA+Payoff+Attendance_only score,0.5,2,9dd4ce50-cae3-11f0-b9e2-d094662e0881,0.03,0.06,0.042426406871192854
FRA+Payoff+Attendance_only score,0.5,2,9dda493e-cae3-11f0-b9e2-d094662e0881,-0.05,-0.1,0.09899494936611665
FRA+Payoff+Attendance_only score,0.5,2,9ddfba90-cae3-11f0-b9e2-d094662e0881,0.26,0.52,0.05656854249492379
FRA+Payoff+Attendance_only score,0.5,2,9de52e62-cae3-11f0-b9e2-d094662e0881,-0.01,-0.02,0.15556349186104046
FRA+Payoff+Attendance_only score,0.5,2,9deaa40a-cae3-11f0-b9e2-d094662e0881,-0.02,-0.04,0.0565685424949238
FRA+Payoff+Attendance_only score,0.5,2,9df018ae-cae3-11f0-b9e2-d094662e0881,0.11,0.22,0.4666904755831214
FRA+Payoff+Attendance_only score,0.5,2,9df59270-cae3-11f0-b9e2-d094662e0881,-0.01,-0.02,0.3535533905932738
FRA+Payoff+Attendance_only score,0.5,2,9dfb16d2-cae3-11f0-b9e2-d094662e0881,-0.02,-0.04,0.1131370849898476
FRA+Payoff+Attendance_only score,0.5,2,9e0097e2-cae3-11f0-b9e2-d094662e0881,-0.1,-0.2,0.1979898987322333
FRA+Payoff+Attendance_only score,0.5,2,9e0613f2-cae3-11f0-b9e2-d094662e0881,0.05,0.1,0.26870057685088805
FRA+Payoff+Attendance_only score,0.5,2,9e0cec90-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.24041630560342614
FRA+Payoff+Attendance_only score,0.5,2,9e1270a2-cae3-11f0-b9e2-d094662e0881,0.13,0.26,0.21213203435596428
FRA+Payoff+Attendance_only score,0.5,2,9e17ef6e-cae3-11f0-b9e2-d094662e0881,0.05,0.1,0.3818376618407357
FRA+Payoff+Attendance_only score,0.5,2,9e1d729a-cae3-11f0-b9e2-d094662e0881,0.05,0.1,0.18384776310850237
FRA+Payoff+Attendance_only score,0.5,2,9e22f210-cae3-11f0-b9e2-d094662e0881,0.13,0.26,0.07071067811865475
FRA+Payoff+Attendance_only score,0.5,2,9e28788e-cae3-11f0-b9e2-d094662e0881,0.21,0.42,0.15556349186104046
FRA+Payoff+Attendance_only score,0.5,2,9e2e1424-cae3-11f0-b9e2-d094662e0881,-0.21,-0.42,0.21213203435596426
FRA+Payoff+Attendance_only score,0.5,2,9e339c64-cae3-11f0-b9e2-d094662e0881,-0.02,-0.04,0.42426406871192857
FRA+Payoff+Attendance_only score,0.5,2,9e391b26-cae3-11f0-b9e2-d094662e0881,0.17,0.34,0.1555634918610405
FRA+Payoff+Attendance_only score,0.5,2,9e3e98b2-cae3-11f0-b9e2-d094662e0881,-0.1,-0.2,0.1979898987322333
FRA+Payoff+Attendance_only score,0.5,2,9e4412d8-cae3-11f0-b9e2-d094662e0881,0.15,0.3,0.3818376618407357
FRA+Payoff+Attendance_only score,0.5,2,9e49884e-cae3-11f0-b9e2-d094662e0881,0.19,0.38,0.4949747468305833
FRA+Payoff+Attendance_only score,0.5,2,9e4efed2-cae3-11f0-b9e2-d094662e0881,-0.1,-0.2,0.1131370849898476
FRA+Payoff+Attendance_only score,0.5,2,9e547cfe-cae3-11f0-b9e2-d094662e0881,0.08,0.16,0.28284271247461906
FRA+Payoff+Attendance_only score,0.5,2,9e5a04c6-cae3-11f0-b9e2-d094662e0881,-0.26,-0.52,0.0
FRA+Payoff+Attendance_only score,0.5,2,9e5f8c48-cae3-11f0-b9e2-d094662e0881,0.16,0.32,0.05656854249492382
FRA+Payoff+Attendance_only score,0.5,2,9e650fb0-cae3-11f0-b9e2-d094662e0881,-0.04,-0.08,0.2545584412271571
FRA+Payoff+Attendance_only score,0.5,2,9e6a911a-cae3-11f0-b9e2-d094662e0881,-0.04,-0.08,0.16970562748477142
FRA+Payoff+Attendance_only score,0.5,2,9e700af0-cae3-11f0-b9e2-d094662e0881,-0.11,-0.22,0.15556349186104046
FRA+Payoff+Attendance_only score,0.5,2,9e758480-cae3-11f0-b9e2-d094662e0881,-0.07,-0.14,0.12727922061357855
FRA+Payoff+Attendance_only score,0.5,2,9e7afbd6-cae3-11f0-b9e2-d094662e0881,0.11,0.22,0.04242640687119286
FRA+Payoff+Attendance_only score,0.5,2,9e80799e-cae3-11f0-b9e2-d094662e0881,-0.09,-0.18,0.3818376618407357
FRA+Payoff+Attendance_only score,0.5,2,9e85fd06-cae3-11f0-b9e2-d094662e0881,-0.11,-0.22,0.12727922061357855
FRA+Payoff+Attendance_only score,0.5,2,9e8b7aba-cae3-11f0-b9e2-d094662e0881,-0.12,-0.24,0.0565685424949238
FRA+Payoff+Attendance_only score,0.5,2,9e912898-cae3-11f0-b9e2-d094662e0881,0.03,0.06,0.26870057685088805
FRA+Payoff+Attendance_only score,0.5,2,9e96a4c6-cae3-11f0-b9e2-d094662e0881,-0.04,-0.08,0.2262741699796952
FRA+Payoff+Attendance_only score,0.5,2,9e9c2572-cae3-11f0-b9e2-d094662e0881,-0.05,-0.1,0.43840620433565947
FRA+Payoff+Attendance_only score,0.5,2,9ea1a2e0-cae3-11f0-b9e2-d094662e0881,0.26,0.52,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,9ea71e6e-cae3-11f0-b9e2-d094662e0881,-0.16,-0.32,0.0
FRA+Payoff+Attendance_only score,0.5,2,9eac9cea-cae3-11f0-b9e2-d094662e0881,0.1,0.2,0.1979898987322333
FRA+Payoff+Attendance_only score,0.5,2,9eb228b8-cae3-11f0-b9e2-d094662e0881,0.2,0.4,0.05656854249492379
FRA+Payoff+Attendance_only score,0.5,2,9eb7ac52-cae3-11f0-b9e2-d094662e0881,0.18,0.36,0.4525483399593904
FRA+Payoff+Attendance_only score,0.5,2,9ebd3028-cae3-11f0-b9e2-d094662e0881,-0.21,-0.42,0.3535533905932738
FRA+Payoff+Attendance_only score,0.5,2,9ec2bab6-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.49497474683058323
FRA+Payoff+Attendance_only score,0.5,2,9ec83482-cae3-11f0-b9e2-d094662e0881,-0.06,-0.12,0.05656854249492381
FRA+Payoff+Attendance_only score,0.5,2,9ecdab42-cae3-11f0-b9e2-d094662e0881,-0.14,-0.28,0.1414213562373095
FRA+Payoff+Attendance_only score,0.5,2,9ed32310-cae3-11f0-b9e2-d094662e0881,0.26,0.52,0.028284271247461926
FRA+Payoff+Attendance_only score,0.5,2,9ed89eee-cae3-11f0-b9e2-d094662e0881,-0.06,-0.12,0.14142135623730953
FRA+Payoff+Attendance_only score,0.5,2,9ede17b6-cae3-11f0-b9e2-d094662e0881,0.05,0.1,0.07071067811865477
FRA+Payoff+Attendance_only score,0.5,2,9ee3a91a-cae3-11f0-b9e2-d094662e0881,0.21,0.42,0.014142135623730944
FRA+Payoff+Attendance_only score,0.5,2,9ee93092-cae3-11f0-b9e2-d094662e0881,-0.08,-0.16,0.16970562748477142
FRA+Payoff+Attendance_only score,0.5,2,9eeeb512-cae3-11f0-b9e2-d094662e0881,0.12,0.24,0.19798989873223333
FRA+Payoff+Attendance_only score,0.5,2,9ef42ff6-cae3-11f0-b9e2-d094662e0881,0.21,0.42,0.4666904755831214
FRA+Payoff+Attendance_only score,0.5,2,9ef9ac60-cae3-11f0-b9e2-d094662e0881,-0.06,-0.12,0.16970562748477142
FRA+Payoff+Attendance_only score,0.5,2,9eff230c-cae3-11f0-b9e2-d094662e0881,0.19,0.38,0.29698484809834996
FRA+Payoff+Attendance_only score,0.5,2,9f049d82-cae3-11f0-b9e2-d094662e0881,-0.15,-0.3,0.3252691193458119
FRA+Payoff+Attendance_only score,0.5,2,9f0a11cc-cae3-11f0-b9e2-d094662e0881,-0.06,-0.12,0.0282842712474619
FRA+Payoff+Attendance_only score,0.5,2,9f0f993a-cae3-11f0-b9e2-d094662e0881,0.14,0.28,0.0
FRA+Payoff+Attendance_only score,0.5,2,9f151fe0-cae3-11f0-b9e2-d094662e0881,-0.21,-0.42,0.3535533905932738
FRA+Payoff+Attendance_only score,0.5,2,9f1aa92e-cae3-11f0-b9e2-d094662e0881,-0.08,-0.16,0.16970562748477142
FRA+Payoff+Attendance_only score,0.5,2,9f202c00-cae3-11f0-b9e2-d094662e0881,0.05,0.1,0.49497474683058323
FRA+Payoff+Attendance_only score,0.5,2,9f25a91e-cae3-11f0-b9e2-d094662e0881,0.13,0.26,0.014142135623730963
FRA+Payoff+Attendance_only score,0.5,2,9f2b2092-cae3-11f0-b9e2-d094662e0881,0.09,0.18,0.3818376618407357
FRA+Payoff+Attendance_only score,0.5,2,9f30963a-cae3-11f0-b9e2-d094662e0881,0.07,0.14,0.24041630560342614
FRA+Payoff+Attendance_only score,0.5,2,9f3611b4-cae3-11f0-b9e2-d094662e0881,0.2,0.4,0.36769552621700474
FRA+Payoff+Attendance_only score,0.5,2,9f3b8bd0-cae3-11f0-b9e2-d094662e0881,-0.07,-0.14,0.21213203435596428
FRA+Payoff+Attendance_only score,0.5,2,9f4111e0-cae3-11f0-b9e2-d094662e0881,-0.06,-0.12,0.05656854249492381
FRA+Payoff+Attendance_only score,0.5,2,9f469af2-cae3-11f0-b9e2-d094662e0881,-0.18,-0.36,0.1979898987322333
FRA+Payoff+Attendance_only score,0.5,2,9f4c1c52-cae3-11f0-b9e2-d094662e0881,-0.12,-0.24,0.2545584412271571
FRA+Payoff+Attendance_only score,0.5,2,9f5195e2-cae3-11f0-b9e2-d094662e0881,-0.22,-0.44,0.05656854249492382
FRA+Payoff+Attendance_only score,0.5,2,9f571332-cae3-11f0-b9e2-d094662e0881,0.12,0.24,0.5091168824543142
FRA+Payoff+Attendance_only score,0.5,2,9f5c8cae-cae3-11f0-b9e2-d094662e0881,0.11,0.22,0.12727922061357855
FRA+Payoff+Attendance_only score,0.5,2,9f62017a-cae3-11f0-b9e2-d094662e0881,0.16,0.32,0.39597979746446665
FRA+Payoff+Attendance_only score,0.5,2,9f677880-cae3-11f0-b9e2-d094662e0881,0.02,0.04,0.19798989873223333
FRA+Payoff+Attendance_upwards,0.25,4,9f893d4e-cae3-11f0-b9e2-d094662e0881,-0.2833333333333333,-1.1333333333333333,0.0793492047615872
FRA+Payoff+Attendance_upwards,0.25,4,9f8f3014-cae3-11f0-b9e2-d094662e0881,-0.35,-1.4,0.14782371884055634
FRA+Payoff+Attendance_upwards,0.25,4,9f9515b0-cae3-11f0-b9e2-d094662e0881,-0.475,-1.9,0.09574271077563379
FRA+Payoff+Attendance_upwards,0.25,4,9f9afe58-cae3-11f0-b9e2-d094662e0881,-0.4166666666666667,-1.6666666666666667,0.1138550085106622
FRA+Payoff+Attendance_upwards,0.25,4,9fa0ea20-cae3-11f0-b9e2-d094662e0881,-0.3416666666666667,-1.3666666666666667,0.07391185942027817
FRA+Payoff+Attendance_upwards,0.25,4,9fa6d566-cae3-11f0-b9e2-d094662e0881,-0.26666666666666666,-1.0666666666666667,0.04714045207910316
FRA+Payoff+Attendance_upwards,0.25,4,9facdd4e-cae3-11f0-b9e2-d094662e0881,-0.2,-0.8,0.11547005383792516
FRA+Payoff+Attendance_upwards,0.25,4,9fb2d67c-cae3-11f0-b9e2-d094662e0881,-0.5083333333333333,-2.033333333333333,0.16859989894992797
FRA+Payoff+Attendance_upwards,0.25,4,9fb8d270-cae3-11f0-b9e2-d094662e0881,-0.4083333333333333,-1.6333333333333333,0.11979921473804347
FRA+Payoff+Attendance_upwards,0.25,4,9fbed206-cae3-11f0-b9e2-d094662e0881,-0.5333333333333333,-2.1333333333333333,0.15153535218873174
FRA+Payoff+Attendance_upwards,0.25,4,9fc4ca9e-cae3-11f0-b9e2-d094662e0881,-0.5916666666666667,-2.3666666666666667,0.17506612507320812
FRA+Payoff+Attendance_upwards,0.25,4,9fcacd4a-cae3-11f0-b9e2-d094662e0881,-0.4166666666666667,-1.6666666666666667,0.1
FRA+Payoff+Attendance_upwards,0.25,4,9fd0d1b8-cae3-11f0-b9e2-d094662e0881,-0.4,-1.6,0.13608276348795434
FRA+Payoff+Attendance_upwards,0.25,4,9fd6d2e8-cae3-11f0-b9e2-d094662e0881,-0.08333333333333333,-0.3333333333333333,0.05773502691896258
FRA+Payoff+Attendance_upwards,0.25,4,9fdcd08a-cae3-11f0-b9e2-d094662e0881,-0.15833333333333333,-0.6333333333333333,0.11666666666666667
FRA+Payoff+Attendance_upwards,0.25,4,9fe2cd46-cae3-11f0-b9e2-d094662e0881,-0.375,-1.5,0.12874033584729408
FRA+Payoff+Attendance_upwards,0.25,4,9fe8c84a-cae3-11f0-b9e2-d094662e0881,-0.275,-1.1,0.09574271077563382
FRA+Payoff+Attendance_upwards,0.25,4,9feec02e-cae3-11f0-b9e2-d094662e0881,-0.49166666666666664,-1.9666666666666666,0.2573008039313202
FRA+Payoff+Attendance_upwards,0.25,4,9ff4b95c-cae3-11f0-b9e2-d094662e0881,-0.5583333333333333,-2.2333333333333334,0.20253029037286868
FRA+Payoff+Attendance_upwards,0.25,4,9ffaaf6a-cae3-11f0-b9e2-d094662e0881,-0.4583333333333333,-1.8333333333333333,0.1397749513934347
FRA+Payoff+Attendance_upwards,0.25,4,a000ab7c-cae3-11f0-b9e2-d094662e0881,-0.38333333333333336,-1.5333333333333334,0.11055415967851333
FRA+Payoff+Attendance_upwards,0.25,4,a006a70c-cae3-11f0-b9e2-d094662e0881,-0.175,-0.7,0.07391185942027817
FRA+Payoff+Attendance_upwards,0.25,4,a00ca8f0-cae3-11f0-b9e2-d094662e0881,-0.125,-0.5,0.05692750425533111
FRA+Payoff+Attendance_upwards,0.25,4,a012a19c-cae3-11f0-b9e2-d094662e0881,-0.39166666666666666,-1.5666666666666667,0.09179284245476839
FRA+Payoff+Attendance_upwards,0.25,4,a018a2f4-cae3-11f0-b9e2-d094662e0881,-0.5666666666666667,-2.2666666666666666,0.05443310539518172
FRA+Payoff+Attendance_upwards,0.25,4,a01e9f9c-cae3-11f0-b9e2-d094662e0881,-0.125,-0.5,0.07391185942027817
FRA+Payoff+Attendance_upwards,0.25,4,a0249cbc-cae3-11f0-b9e2-d094662e0881,-0.5416666666666666,-2.1666666666666665,0.09574271077563379
FRA+Payoff+Attendance_upwards,0.25,4,a02a9c66-cae3-11f0-b9e2-d094662e0881,-0.15833333333333333,-0.6333333333333333,0.10318986456114838
FRA+Payoff+Attendance_upwards,0.25,4,a030949a-cae3-11f0-b9e2-d094662e0881,-0.425,-1.7,0.04999999999999999
FRA+Payoff+Attendance_upwards,0.25,4,a0368d6e-cae3-11f0-b9e2-d094662e0881,-0.575,-2.3,0.2685695992282627
FRA+Payoff+Attendance_upwards,0.25,4,a03c8d7c-cae3-11f0-b9e2-d094662e0881,-0.23333333333333334,-0.9333333333333333,0.0816496580927726
FRA+Payoff+Attendance_upwards,0.25,4,a0428402-cae3-11f0-b9e2-d094662e0881,-0.31666666666666665,-1.2666666666666666,0.08388704928078611
FRA+Payoff+Attendance_upwards,0.25,4,a0487bb4-cae3-11f0-b9e2-d094662e0881,-0.575,-2.3,0.2006932429798716
FRA+Payoff+Attendance_upwards,0.25,4,a04e7082-cae3-11f0-b9e2-d094662e0881,-0.4666666666666667,-1.8666666666666667,0.10540925533894598
FRA+Payoff+Attendance_upwards,0.25,4,a0546348-cae3-11f0-b9e2-d094662e0881,-0.36666666666666664,-1.4666666666666666,0.08606629658238704
FRA+Payoff+Attendance_upwards,0.25,4,a05a5028-cae3-11f0-b9e2-d094662e0881,-0.075,-0.3,0.0569275042553311
FRA+Payoff+Attendance_upwards,0.25,4,a0604dde-cae3-11f0-b9e2-d094662e0881,-0.6583333333333333,-2.6333333333333333,0.24094720491334934
FRA+Payoff+Attendance_upwards,0.25,4,a066685e-cae3-11f0-b9e2-d094662e0881,-0.5583333333333333,-2.2333333333333334,0.13437096247164249
FRA+Payoff+Attendance_upwards,0.25,4,a06c63a8-cae3-11f0-b9e2-d094662e0881,-0.49166666666666664,-1.9666666666666666,0.2217355782608345
FRA+Payoff+Attendance_upwards,0.25,4,a072632a-cae3-11f0-b9e2-d094662e0881,-0.3,-1.2,0.06085806194501844
FRA+Payoff+Attendance_upwards,0.25,4,a07862f2-cae3-11f0-b9e2-d094662e0881,-0.4583333333333333,-1.8333333333333333,0.17716909687891083
FRA+Payoff+Attendance_upwards,0.25,4,a07e6080-cae3-11f0-b9e2-d094662e0881,-0.39166666666666666,-1.5666666666666667,0.09574271077563382
FRA+Payoff+Attendance_upwards,0.25,4,a084608e-cae3-11f0-b9e2-d094662e0881,-0.225,-0.9,0.11013459778666115
FRA+Payoff+Attendance_upwards,0.25,4,a08a561a-cae3-11f0-b9e2-d094662e0881,-0.6083333333333333,-2.433333333333333,0.12583057392117913
FRA+Payoff+Attendance_upwards,0.25,4,a0904656-cae3-11f0-b9e2-d094662e0881,-0.6833333333333333,-2.7333333333333334,0.25312857221987817
FRA+Payoff+Attendance_upwards,0.25,4,a0964cae-cae3-11f0-b9e2-d094662e0881,-0.575,-2.3,0.1397749513934347
FRA+Payoff+Attendance_upwards,0.25,4,a09c4622-cae3-11f0-b9e2-d094662e0881,-0.275,-1.1,0.13709958532503408
FRA+Payoff+Attendance_upwards,0.25,4,a0a23a0a-cae3-11f0-b9e2-d094662e0881,-0.20833333333333334,-0.8333333333333334,0.10318986456114838
